ts,side,vol_ratio,aligned,outcome,mfe
2026-07-21 15:45:00-04:00,long,2.0486199813675943,False,eod,0.14
2026-07-22 12:45:00-04:00,short,0.8177966903547605,False,target1r,1.28
2026-07-22 13:50:00-04:00,short,0.694390947881286,False,target1r,1.11
2026-07-22 15:10:00-04:00,short,1.0358966450058564,True,eod,0.7
2026-07-23 13:20:00-04:00,long,3.285235993201425,False,stop,0.15
2026-07-23 14:30:00-04:00,long,0.785006410171724,False,stop,0.09
2026-07-23 15:10:00-04:00,short,0.707732997330983,True,stop,0.46
2026-07-24 12:05:00-04:00,long,0.9910364128547169,True,stop,0.13
2026-07-24 14:10:00-04:00,short,1.06670592078866,False,target1r,1.42
2026-07-27 13:30:00-04:00,long,0.8918814480698983,False,target1r,1.38
2026-07-27 14:30:00-04:00,short,0.9299583307186616,False,stop,0.23
2026-07-28 12:25:00-04:00,short,0.46240448763882275,False,stop,0.21
2026-07-28 14:45:00-04:00,long,1.381828411516101,False,eod,0.74
2026-07-28 15:35:00-04:00,short,0.980769920540821,False,eod,0.54
2026-07-29 11:35:00-04:00,short,0.5295406376657601,True,stop,0.62
2026-07-29 14:00:00-04:00,long,4.511837127587735,False,target1r,1.28
2026-07-30 10:45:00-04:00,short,0.38244407431206706,False,target1r,1.08
2026-07-30 12:40:00-04:00,short,0.8324491081744693,False,stop,0.02
2026-07-30 13:35:00-04:00,short,1.2562018351512372,False,stop,0.0
2026-07-30 14:55:00-04:00,long,0.8394740513266227,True,eod,0.91
2026-07-31 13:00:00-04:00,long,1.0786024163179115,True,target1r,1.06
2026-07-31 15:15:00-04:00,long,2.60636161221155,True,eod,0.48
2026-08-03 10:55:00-04:00,long,0.5023521381673584,True,eod,0.57
2026-08-03 11:45:00-04:00,long,0.9688558792047498,True,eod,0.57
2026-08-03 12:15:00-04:00,long,0.9862228305579579,True,eod,0.63
2026-08-03 12:50:00-04:00,short,0.8129384097101547,False,stop,0.11
2026-08-03 15:35:00-04:00,short,1.6694515799694032,False,eod,0.87
2026-08-04 12:20:00-04:00,long,0.6096081606706775,True,eod,0.84
2026-08-05 14:00:00-04:00,long,1.7379990396650917,False,stop,0.11
2026-08-05 14:30:00-04:00,short,1.4191364906847697,False,target1r,1.79
2026-08-05 15:35:00-04:00,short,1.570878475798423,False,target1r,2.27
2026-08-06 12:55:00-04:00,long,0.3941067176091906,False,stop,0.18
2026-08-06 13:50:00-04:00,long,1.008553057211316,False,target1r,1.51
2026-08-07 12:20:00-04:00,short,0.8722152913409188,False,stop,0.88
2026-08-07 14:10:00-04:00,short,2.286316535214355,False,stop,0.68
2026-08-10 13:40:00-04:00,short,0.5908867162555285,True,stop,0.44
2026-08-10 15:25:00-04:00,short,0.8724435364434168,False,target1r,1.04
2026-08-11 12:20:00-04:00,short,0.8242938421110223,True,target1r,1.21
2026-08-12 12:35:00-04:00,long,0.788608581787669,True,eod,0.96
2026-08-12 14:10:00-04:00,long,1.1025506533200045,True,stop,0.75
2026-08-13 13:00:00-04:00,long,0.532051522391926,True,target1r,1.34
2026-08-13 14:10:00-04:00,long,1.2681000535620666,True,target1r,1.15
2026-08-14 13:35:00-04:00,short,0.6849534202723236,True,eod,0.11
2026-08-17 12:15:00-04:00,long,0.5990652012458376,False,stop,0.19
2026-08-17 14:30:00-04:00,short,1.2994592891311416,True,eod,0.57
2026-08-18 13:20:00-04:00,short,0.7503137861583817,False,target1r,1.24
2026-08-18 13:55:00-04:00,short,1.1371056239702535,True,eod,0.49
2026-08-19 13:20:00-04:00,short,1.7764847844202665,False,stop,0.12
2026-08-19 15:15:00-04:00,long,2.4197337525375078,False,stop,0.54
2026-08-20 12:35:00-04:00,long,0.5233403764374824,False,stop,0.31
2026-08-20 13:05:00-04:00,short,0.9928583367208602,False,target1r,1.08
2026-08-21 13:55:00-04:00,short,0.769205576165072,False,stop,0.55
2026-08-21 14:30:00-04:00,short,1.2566497366367562,False,stop,0.0
2026-08-24 15:30:00-04:00,short,1.1751327895683945,False,eod,0.67
2026-08-25 11:15:00-04:00,long,0.5024957137080297,False,target1r,1.03
2026-08-25 12:35:00-04:00,long,0.606313763843857,True,stop,0.01
2026-08-25 13:05:00-04:00,short,0.9265456585180817,False,stop,0.51
2026-08-25 14:30:00-04:00,long,0.9507646156522362,False,target1r,1.13
